speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
../data\Neutral_Female\neutral_xn_13.wav,neutral,-558.3072,140.37462,-9.283856,49.844803,-5.6393495,-8.493777,19.269266,-2.5523305,-4.532825,9.1352415,3.3287995,-2.0711868,6.377047,-3.9570706,1.1151843,-2.034972,-1.2138348,-5.4198456,-4.9327645,-7.9558544,-4.8997307,-3.3783834,-4.8489847,-4.3896894,-3.9051466,-0.041956145,3.9177794,6.5661,7.37304,5.0395017,1.1925515,-0.48496225,-2.2242682,0.41499048,0.5051136,31.08504621046757,17.086529608593167,-0.027340145076656337,0.034072485600124804,0.08589967373801828,-0.0188741467120636,0.03474263702744704,-0.0346408341677367
../data\Neutral_Female\neutral_xn_14.wav,neutral,-594.77045,132.26157,-4.533417,56.754513,0.6600123,-5.8816404,21.316082,0.421764,3.7594876,8.080967,-2.154883,-1.6746361,3.777312,-5.457671,1.9450305,-2.8897965,-3.502129,-5.532434,-2.7321901,-5.6999474,-4.0910964,-2.5818856,-5.4376116,-5.6674776,-5.522942,-3.7803411,-0.8146568,1.7131667,3.922606,4.3504906,2.2685473,1.8055145,1.8035954,0.3736002,0.53838444,31.54522520266622,17.587554534986282,0.007717384999500282,0.01348480906131882,0.05251089109342262,-0.039619617499542015,0.010459456148950138,0.004475649437294099
../data\Neutral_Female\neutral_xn_15.wav,neutral,-567.28467,124.07326,-6.814909,53.516235,5.5565333,-10.423851,10.572494,-2.2747748,-5.9344378,8.680885,4.2688007,-2.7027323,4.9761195,-3.6138983,0.73540163,-1.2643787,-4.6530147,-4.753205,-2.6037266,-7.993461,-4.101779,-3.1246364,-3.1991599,-0.7060537,-2.9869397,-0.8511791,0.1917956,-0.9997071,-0.6305131,0.82910305,0.48774156,1.2960697,3.038391,0.5200735,0.44036245,31.508500145417752,16.42832892645944,-0.005830289191600886,-0.008502407140023652,0.04601221815510418,0.043733640151373834,0.0036312233599916505,-0.004881563693008964
../data\Neutral_Female\neutral_xn_16.wav,neutral,-577.88544,149.25348,-2.298316,37.05116,-3.5390227,-5.7937584,13.062514,3.4756722,-3.51193,10.892457,4.9796414,-1.24566,4.3544497,-2.1661599,1.52249,-1.1435997,-2.097755,-3.7595747,-3.3636801,-5.05759,-2.887308,-2.7154078,-2.4601476,-3.912976,-3.9907758,-0.1423947,0.616434,2.6714768,2.4664633,1.8017585,-2.7218459,-2.2645338,-0.83885276,0.42308,0.54351485,30.490994052339996,16.697433459302196,0.0035361726267303236,0.0337818234837152,0.12976361927576321,0.06861706374911568,0.0023125329116127193,-0.03917639228386558
../data\Neutral_Female\neutral_xn_17.wav,neutral,-569.91846,144.38428,-16.89684,61.115883,0.48443374,-16.85597,13.454203,3.4909132,-2.5054607,10.985581,3.0459526,-2.3094096,5.142003,-2.5576875,2.9257228,-1.0835819,-3.8431072,-4.439755,-1.1935481,-6.651848,-4.587978,-3.5786133,-3.0255272,-1.6262567,-2.522823,0.98336756,1.5185724,1.0025377,-2.1138217,0.18774225,-1.6592124,-1.0331384,2.2625465,0.4541497,0.39315575,31.289114130290578,15.928969903091412,0.010936255554424203,0.06703292730820543,0.05474418564860115,0.061019582885862976,0.009510860325614249,0.006862779589498448
../data\Neutral_Female\neutral_xn_18.wav,neutral,-568.9677,142.99706,-11.423154,43.692104,-3.170043,-10.270972,10.814227,3.5632367,-1.9338107,8.110712,5.471516,-1.5094883,6.3488283,-2.4500542,2.5489736,-0.696961,-2.1994252,-3.7280703,-3.138265,-6.264696,-2.6771827,-2.433166,-1.9268208,-1.2299002,-2.8914056,-1.3467396,-1.9692422,-2.157061,-1.0305561,2.6229558,-0.38702422,0.2780313,0.9217251,0.5453878,0.44845325,31.1993212652106,15.050901972843558,0.022781714812805446,-0.019126516956792877,0.06413315519928252,0.0015960484875216,0.006134681727134425,0.01865166661673042
../data\Neutral_Female\neutral_xn_19.wav,neutral,-585.4709,149.14684,-3.4628868,26.437376,1.3594539,-0.5028724,10.311867,3.560973,-0.2783358,8.157616,2.2303834,-2.5608752,3.3885825,-1.4557334,3.8266141,-3.0173814,-2.4108243,-4.1192136,-3.7891757,-5.842747,-3.0333335,-2.742012,-3.1212943,-2.9278417,-3.7785358,-0.44563693,0.17542772,0.64906216,3.014008,3.8726807,2.465006,1.2616479,1.5017438,0.52968574,0.58856094,29.911170351534825,15.35109282152843,0.004710491481636491,0.05986361128566418,0.06708375533381752,0.000357035150931216,0.004896264030225524,-0.008835237258444277
../data\Neutral_Female\neutral_xn_2.wav,neutral,-543.1106,119.65667,-24.134892,62.496487,-2.2091088,-9.268501,7.51393,13.145422,-4.8533683,11.136479,7.556558,-4.0785403,10.541207,1.094408,-0.21245739,2.3469183,-7.4400177,-2.5034866,-4.052403,-9.3472595,0.44016832,-2.6324027,1.1749539,0.7448348,-3.3877366,2.7153008,-3.603613,-2.4147248,1.0973325,4.9565806,-0.37098604,-0.22496268,-0.19968937,0.52905506,0.44920364,30.555005768949556,15.296391566986731,-0.008362844816374804,0.02120381658787596,0.035755728650244456,0.003882367294399877,0.022789980444528263,-0.018772060043403822
../data\Neutral_Female\neutral_xn_20.wav,neutral,-568.76465,153.14561,-15.258895,39.808933,-5.9509616,-12.400893,13.399415,2.0442026,-1.5205225,12.142231,-0.8903363,-1.9271147,4.1469545,-1.7998614,1.9467028,-0.9506713,-1.8937092,-4.9513617,-4.5181007,-6.42768,-3.4182925,-2.8647447,-4.1503687,-3.4581976,-2.1290026,-0.32706788,-1.6034094,-2.0609174,-2.8533018,0.34577665,-0.20185702,1.3597773,2.8877974,0.46551365,0.450804,31.21697938940234,16.356042504018777,0.013425378170885464,0.033920758011309685,0.005979242808135908,0.07144734349199772,-0.004765387795727501,-0.019378631753860974
../data\Neutral_Female\neutral_xn_21.wav,neutral,-505.0721,125.779495,-19.30031,45.51839,3.8329468,-13.603828,15.830217,6.830479,3.4908056,7.4784994,-2.0466886,1.6731905,1.1717278,-2.4257584,0.5440132,-3.980991,-1.2069216,-0.62834436,-3.070083,-5.5276904,-2.9943945,-3.279994,-3.030644,-2.0055485,-0.025542157,2.3753068,-0.05476532,2.736338,-1.3249958,2.2109869,2.360509,0.4344459,2.0015633,0.2811993,0.47001612,30.44510935710865,15.79663393723234,-0.006112288500331691,-0.011045881557393843,-0.04666546532970653,0.037170211439149885,-0.00836082646672123,0.01125767719716033
../data\Neutral_Female\neutral_xn_22.wav,neutral,-528.80286,164.23906,-30.075752,44.661644,-0.12533827,-10.449206,14.373456,11.501016,1.7570988,5.460029,3.9119432,-0.020254552,5.4147677,-2.8361394,3.8143573,-1.2711579,-1.6487277,-5.462093,-2.835223,-3.3570862,-1.4748133,-3.36698,-1.6751322,0.8221525,-3.3166723,-2.2832384,-0.63443136,0.5310962,3.3029294,5.688297,1.0943527,-0.627751,0.86321604,0.30834952,0.5468152,30.82081556450746,15.27025476291919,0.011535211466655723,0.012574248742123342,0.0283603827198661,-0.024243789995390154,0.007862728443405008,-0.005436819332140976
../data\Neutral_Female\neutral_xn_3.wav,neutral,-592.7351,125.01669,-9.617612,69.24707,-4.8166037,-2.47601,12.6978655,14.39067,-9.155995,10.674927,9.069849,-5.7145905,8.58809,0.8780028,-0.44531426,2.2172263,-6.747448,-3.8544264,-4.156538,-7.498237,0.30619138,-5.239754,-2.662984,-2.4020274,-5.0257454,-0.5207996,-3.5271306,1.1301215,0.35208437,5.539571,-1.7460343,1.6256115,2.2084584,0.47445574,0.53214926,31.50935569960274,15.822889775107429,-0.012368933213885961,-0.018580828186106575,0.07494097491024543,0.03119465612729796,0.02860685523394299,-0.0328524355778202
../data\Neutral_Female\neutral_xn_4.wav,neutral,-599.19324,137.9614,0.6259472,44.01512,6.128441,0.06878916,13.695035,0.095263764,-3.1776378,8.623071,1.4438361,-1.4091197,5.3565717,-2.0232086,1.7261177,-1.6075922,-3.5305862,-3.6918766,-3.1040568,-6.811208,-2.7339263,-3.6743622,-5.2538733,-2.4288208,-2.8529816,-1.6620083,-1.6831678,-3.376364,-5.664627,-1.5653212,1.3340338,6.822908,10.917967,0.47441068,0.3871246,31.99349549309948,16.470230643622944,-0.03348206243136529,0.06425732160836414,-0.08469647455775606,0.10386624110281306,-0.03169154345695514,0.0029005091100706383
../data\Neutral_Female\neutral_xn_5.wav,neutral,-598.80475,133.7211,4.4527264,46.836483,9.851362,-1.511647,10.093502,1.785691,-2.2927134,6.3858604,-0.25196064,-0.4930236,5.8951473,-2.86871,-2.4387684,-0.33509576,-4.9254103,-4.6638975,-3.0431159,-6.4251127,-3.5910234,-5.185426,-5.3822784,-2.4028275,-3.1574407,-0.4511295,-0.24584875,-2.2047873,-4.0274696,-2.5276258,0.5185669,4.2132864,5.6147156,0.4895432,0.34094605,31.78707386044532,17.213833996828377,0.0531464751237306,0.004604427313353956,-0.003976322933222245,0.0877495244891122,-0.0167005604755026,-0.027293404726652374
../data\Neutral_Female\neutral_xn_6.wav,neutral,-603.84064,137.39688,7.91738,37.585106,1.4391118,-2.9790494,12.326184,0.6828734,-1.5035827,7.2545075,1.6171349,0.98059845,4.7301803,-2.6069593,2.7726543,-1.8296274,-0.9839751,-4.248079,-2.3741994,-3.3444514,-2.6770139,-1.6010537,-4.079422,-5.0453057,-4.034391,-3.209057,-2.3505936,-1.7628157,1.3684759,3.4114492,1.3745216,1.467537,0.58486295,0.5412928,0.44317672,30.275009241374782,14.546271855224044,0.005608640017104141,-0.005183625555154341,0.027868193126730587,-0.010335611300422435,-0.014679096545275425,0.0048495923416907215
../data\Neutral_Female\neutral_xn_7.wav,neutral,-565.4597,125.39618,-8.176511,49.52854,3.5511801,-11.196965,14.766358,-0.2838795,0.40006033,9.198335,4.468364,1.7591348,4.5920415,-2.885657,1.6967031,-0.94346416,-4.073105,-6.8893404,-2.6803408,-5.460777,-2.8835504,0.81009376,-0.53015107,-1.4275765,-2.1745145,-0.35701254,1.1713498,1.2053713,-1.1092777,-0.35548535,-1.1502476,0.937074,4.832671,0.43846494,0.39630505,29.74493610086972,17.918910728649216,-0.07975605552987197,0.03276683291919409,0.034368926259533146,0.09716015008355755,-0.0190136369126219,-0.03539159601399055
../data\Neutral_Female\neutral_xn_8.wav,neutral,-542.70935,147.94872,-19.003881,63.90502,-9.291412,-24.714813,13.702007,-1.7340221,-8.125822,13.161772,1.9435115,-0.66783434,6.638973,-6.9103966,3.6309314,-2.3231783,-1.1772498,-8.848279,-2.687767,-7.2965903,-7.354712,0.33622527,-0.7325372,-0.7985165,1.3141849,0.24371125,-0.63976103,-0.39933708,-1.3312,-1.3837378,-3.988738,-2.5144486,-1.3072348,0.4170219,0.29285008,31.902297026644174,17.723412030461695,-0.0067078075093885345,0.03787045877383367,0.08300655722442934,0.059037838202829096,0.015356855837235332,-0.008591629285166236
../data\Neutral_Female\neutral_xn_9.wav,neutral,-555.00836,145.3979,-23.574371,48.919056,-12.33936,-15.316534,18.480001,1.4157466,-4.6225605,11.804852,5.540758,-2.0355647,5.189015,-5.14471,2.6481473,-2.9145434,-3.8758564,-5.0082116,-1.4372795,-5.0223103,-2.7301989,-1.5845712,-1.2191598,-0.28630343,-1.4973396,0.66680163,0.9743519,0.13135183,-1.6980404,0.25500944,-2.375416,-2.437448,-2.4666467,0.5034474,0.42440063,30.98146836997387,15.30286416216424,-0.00022390447086361644,0.03269944717789965,0.0806818557947096,0.034876971650551876,0.016727136010482008,0.006856556646833494
../data\Neutral_Female\ws_neutral_01.wav,neutral,-484.54608,152.5172,-0.18410762,56.36997,8.612727,0.71422267,11.445713,10.075513,-13.8735075,0.9796964,-6.450779,-7.4858556,-2.798547,-2.9524145,0.38603207,-0.04309575,-6.6881223,0.23698173,-0.36759156,-8.7514925,1.5757065,-2.8708327,-0.6044371,6.1219144,-4.172031,1.5377159,6.249605,2.150758,2.3891616,-0.8029338,-0.7942364,0.74117315,-1.2580355,0.35875133,0.44086117,18.004911207031732,15.94964439393579,0.018262600794299744,0.006262442765252591,-0.04989018187638428,-0.051464061127201845,0.0038445967935146633,0.01893524629367374
../data\Neutral_Female\ws_neutral_02.wav,neutral,-507.35583,147.73605,-0.67669207,40.398235,6.9793873,-2.4186969,4.982962,12.231178,-12.277838,2.2828834,-3.8377943,-0.90616125,-2.7208796,-8.268542,2.1169903,-7.141899,-3.210252,-2.6318514,-3.064606,-0.24852332,-2.3423235,-5.5266814,0.71883845,1.1933539,-2.9702213,-1.5201418,1.4541985,3.9580436,0.15888223,2.4295635,-3.5138862,-0.9724633,1.7426552,0.42502666,0.40582976,21.440436956077207,14.848428700394198,-0.008270035375290561,-0.009088944706500327,-0.007526623588927232,-0.046937852471588194,0.009842045353914503,-0.022023552748897432
../data\Neutral_Female\ws_neutral_03.wav,neutral,-507.1852,154.72374,-10.8182125,43.356693,4.429925,-0.51937467,10.623487,13.640747,-9.892591,-1.263705,-6.5544877,-1.6500566,-4.9469805,-3.9049609,0.21096015,-4.456546,-2.060524,-3.5736215,-5.173241,-3.3670094,-2.459445,-3.495155,0.64396036,-2.2579458,-4.2124777,0.48694113,1.1208152,5.632154,3.372096,5.0163217,2.812794,0.06913382,-1.0338436,0.37485465,0.58603096,20.656456319480682,15.654338690096333,0.010274810742029733,-0.010283369995778602,0.06405943266879634,-0.07406351764099395,0.021846376954794588,0.012628967450022515
../data\Neutral_Female\ws_neutral_04.wav,neutral,-538.4605,148.95949,-10.740525,36.520138,-0.26607493,1.7750876,10.244651,15.021099,-5.843782,4.351761,-1.550325,-1.1941105,-2.6857994,-5.2099886,-1.851989,-3.3897493,-2.9214573,-1.0981685,-3.057875,-4.74592,-1.615617,-1.908626,2.1250076,-1.4778602,-4.572562,1.9903771,2.6949565,5.068124,0.1485915,1.8563131,-1.15871,-0.73754734,-1.9968104,0.385748,0.642032,18.283884108222068,14.566111127439111,0.003175363428863911,0.008290607832804126,0.019479692837296517,-0.0769288539754936,0.018286326867591383,0.00949345390893806
../data\Neutral_Female\ws_neutral_05.wav,neutral,-494.05344,165.98347,-26.343294,44.85072,5.179897,1.6980902,8.675937,21.025578,-6.615087,3.2457852,-2.729413,-2.4672523,-3.3451273,-3.9646664,-1.5782781,0.3172449,-1.4723188,-3.623411,-2.2768793,-4.950788,-4.2789063,-1.6899908,2.5340445,-2.8830626,-4.3023176,1.7593709,-0.46443656,3.0306592,2.1473637,4.4790535,0.55430377,1.1597747,-0.21502648,0.38509575,0.69587666,20.538553274073156,14.725394713333037,-0.013664443357080055,-0.03646237535728422,0.04897785323123837,-0.0816401688818729,0.006878977451767951,0.021267871638653082
../data\Neutral_Female\ws_neutral_06.wav,neutral,-485.91827,168.73106,-15.9180155,41.03292,-2.4480493,-4.3983226,13.454579,16.429659,-8.532482,3.6490674,-4.5703745,1.9152584,-6.4379187,-3.5096989,-0.16263393,-2.0972733,-1.7428952,-0.494356,-2.267726,-1.4274867,0.596334,-3.7870493,3.0677228,5.129888,-0.06212164,3.5724192,3.9110744,3.7188406,0.43776792,2.3932576,-0.53301805,1.3244091,0.2966934,0.3721264,0.52977294,19.11913385872609,14.577080862160509,0.04860934454871073,0.002988116780679282,-0.04581871208365427,-0.04845054441927765,0.01379486822010704,0.041077533467573916
../data\Neutral_Female\ws_neutral_07.wav,neutral,-479.6659,156.57584,-31.710228,55.71065,6.247861,-4.9375424,4.5475006,23.466187,-11.946855,5.179894,-1.6664408,2.4393485,-6.4197593,-3.0647893,-1.0042254,-1.1095356,-3.0580778,-3.44478,-5.09981,-4.1586146,-0.15889594,-4.5580487,0.5788257,1.2646451,-3.6309953,1.0064656,1.9377165,4.0059347,2.0257738,1.9364672,0.022708599,-0.6463265,-2.4123392,0.37342104,0.6143194,19.84671174304628,14.271557147250133,0.003743675692778442,-0.01828754573937791,0.013349543414907341,-0.06429082126735193,0.020106120462489645,0.025234418363017052
../data\Neutral_Female\ws_neutral_08.wav,neutral,-491.71887,148.61473,-3.6766653,41.736965,3.6792243,1.4758514,9.248055,12.009707,-6.219876,1.057865,-7.3011475,-0.9934162,-5.5764484,-6.4814434,0.035316233,-3.2054179,-2.6119192,-3.7971308,-2.6009536,-0.9464637,0.22381334,-4.5738544,2.4306664,5.433057,-4.447486,2.238753,4.886252,1.0849744,3.2581306,0.994673,2.8077264,-2.6424332,-2.1152165,0.3649306,0.5894667,19.97951026561251,16.511873829352922,0.01743626052586854,-0.03943564061323591,0.0008320495000346945,-0.06596244119725277,0.03566179456931723,0.0210954246444011
../data\Neutral_Female\ws_neutral_09.wav,neutral,-466.61328,153.46509,-18.361969,40.30154,8.63099,-0.56898296,4.921775,13.863533,-8.25947,4.0526733,-5.2782116,2.4959471,-4.017383,-6.6245894,2.5368543,-4.0353827,-4.4927917,-2.2845254,-0.7094364,-4.6298013,1.0544051,-0.494738,-0.82056874,6.222076,-0.6176276,-0.90992606,6.5778074,5.012409,3.5975175,0.5123682,-3.114335,-2.785624,-1.1159153,0.42719352,0.5142894,18.742667977001407,15.108329486105953,0.035098091778477045,0.05722915282526844,0.04794886791576396,-0.013051288793612803,0.03255316949973899,-0.014267603529493786
../data\Neutral_Female\ws_neutral_10.wav,neutral,-489.54648,161.54123,-17.992685,46.052742,-0.08471504,-1.2576892,10.850167,18.521502,-6.213335,5.8492336,-5.8083196,0.8867725,-7.374394,-4.0874906,-1.3193208,-2.8612778,-5.543022,0.2640216,-3.24718,-2.387886,2.9835336,-5.1734304,2.113509,3.9127362,-5.521939,2.5393808,6.4805627,5.494605,3.6138043,1.849312,-0.32592824,-0.1427826,-2.305557,0.39267322,0.560245,19.329525442536273,15.295695335061053,0.02232521371228469,0.03506468582118262,0.0599865484982725,-0.005630714121588931,0.0011255765319215269,0.0070055333230107505
../data\Neutral_Female\ws_neutral_11.wav,neutral,-489.39496,141.92433,-21.975124,46.114685,-0.6200777,2.4598877,9.10639,18.903622,-5.575414,5.8072395,-5.297844,-4.4761643,-6.0526867,-2.9010556,-1.5629092,-0.19886075,-6.410849,-0.3219891,-2.2410898,-2.2963526,1.5167216,-4.1389084,4.658381,1.740888,-4.867968,2.7010212,0.37985265,5.1952186,-2.7502985,1.6582085,-2.5812376,-3.41364,-1.6966785,0.44100067,0.5122178,19.39362342825685,14.729608304317688,0.016665740156968235,-0.009862831560008485,0.026152587552432955,-0.06018985108998856,0.0019896356939697745,0.0184270599806358
../data\Neutral_Female\ws_neutral_12.wav,neutral,-469.9796,158.13278,-18.32353,47.5193,-0.28796443,-3.6125362,10.288106,15.380529,-9.661093,4.0689363,-6.266406,0.3018908,-9.146114,-0.3255591,-5.763982,-1.2758828,-5.065,-0.48191565,-6.763191,-4.328997,3.795909,-6.5831056,1.6658766,6.4150805,-2.5107994,2.8964324,6.908424,8.515856,0.641258,2.3759143,-4.540837,-3.3030734,-1.6654062,0.34065586,0.46994886,18.891977657835447,15.786736393070289,0.03069074419194617,0.014069132514604336,0.00800410320831254,-0.04902034584298658,0.02213917127272806,0.016209303303873553
../data\Neutral_Female\ws_neutral_13.wav,neutral,-464.67178,138.20273,-14.235042,58.114326,3.9732056,1.1251254,11.647734,15.184575,-6.8625236,2.3209708,-5.4311533,1.205769,-6.1693,-3.5238562,-3.541397,-3.394898,-0.85115576,-2.4181035,-6.8362727,-0.4519442,0.4250646,-5.761876,3.3085032,1.2807758,-3.3818843,3.149577,3.821995,6.8289566,3.17764,2.8099003,-1.810334,0.049374156,-2.9026906,0.40042323,0.5768284,18.380999586159923,15.66280816384187,-0.0009833668697183599,0.0001895039248909616,0.025429502413813275,-0.04100184127628625,0.006757518974481127,0.015969812568000397
../data\Neutral_Female\ws_neutral_14.wav,neutral,-504.1536,171.39317,-12.946332,56.108776,3.7933803,1.0916046,13.384413,17.580359,-9.685684,2.466558,-2.0735161,1.8490998,-0.34757003,-6.0898647,-2.0499945,-0.4992103,-0.9827402,-1.013243,-1.1956953,-5.7516637,-2.4513137,-2.0602534,1.1446427,-2.538829,-7.2740273,1.1711944,1.2769365,4.7012243,5.079869,6.607078,4.8012695,0.9885301,-0.7845372,0.30845672,0.6486764,21.157938917697813,15.585978120677925,-0.015948424350317698,-0.10038645044671003,0.027965585499243172,-0.17049224086649797,0.0192229607998199,0.06218767154496168
../data\Neutral_Female\ws_neutral_15.wav,neutral,-477.2857,158.6525,-17.262358,48.19341,-3.4325929,-0.779026,16.199842,15.953298,-9.153683,6.42032,-9.422782,0.566333,-6.3434978,-4.9084997,-1.1995728,-0.36611018,-0.34122938,-0.7119504,-3.8578017,-5.534888,0.38909554,-1.9944139,-0.14785591,-0.5669111,-4.59038,1.7735854,3.0044224,4.105977,2.4590116,0.19170341,0.036175363,-0.061110746,-1.9108112,0.3668207,0.58852124,20.011386748044227,15.425503616481144,0.003929313983538557,0.005481058612687275,0.04687920927965199,-0.03229088376692178,0.012826600421848468,-0.006722440705205052
../data\Neutral_Female\ws_neutral_16.wav,neutral,-523.23334,148.61102,-18.314949,48.356724,5.9684615,0.02983868,8.137697,17.178305,-10.928174,3.3079224,-0.5623939,-0.087660305,-3.0483897,-5.1481624,-0.9252971,-1.0149634,-3.6970878,-1.7973013,-1.5058681,-2.6545863,-0.91231245,-6.0833344,0.39937806,1.7044598,-5.508071,1.7387626,4.95934,5.058209,-1.4486645,0.19425899,-1.101307,-1.5760331,-0.45985168,0.4439082,0.60121197,18.407300081926845,13.607480000473696,-0.019317622742790867,0.00563569402005698,0.019877342212859007,-0.018630271504537294,0.009729564521478152,0.0002520705677634087
../data\Neutral_Female\ws_neutral_17.wav,neutral,-525.43677,131.83842,-1.0597503,39.442097,11.896882,0.720136,5.0128646,9.447588,-8.402983,-3.2377083,-5.8723893,-3.3621082,-6.449086,-2.444704,-1.3118428,-2.1650672,-2.6245399,-1.3610268,-4.4842215,-3.0868533,0.7702934,-4.8453827,2.0536892,4.305193,-4.8329363,-0.018590663,5.65976,5.5916014,-0.5901655,1.0043875,-2.7478833,-1.6924865,-0.47545037,0.43365738,0.5295703,18.010520100371203,14.301112431041705,-0.0017733326693623078,0.010848444998457748,0.04838758427649676,0.050549159780931045,0.004806067639792199,-0.012754724485371509
../data\Neutral_Female\ws_neutral_18.wav,neutral,-538.46875,141.26854,-7.6564245,42.6906,10.2240305,0.55695003,7.8272104,10.339816,-6.3951483,1.4093516,-4.437557,-6.02714,-7.102679,-2.5956337,-3.0315516,-2.6843379,-5.016743,0.76950955,-2.765016,-2.4701016,2.1961846,-5.358182,3.8044453,5.7406964,-3.8895175,3.3563902,4.0760508,3.521235,0.27619192,0.06957861,-1.2383991,-1.2658559,-2.6974132,0.38437337,0.50084627,17.838118763244726,16.167963783725856,0.060743116963961556,-0.002213250381685689,-0.06537914165418683,-0.029842922083284467,0.030720375205228637,0.032596629714804204
